gene_id,logFC.diagBPD...diagCTL,logFC.diagMDD...diagCTL,logFC.diagSCZ...diagCTL,logCPM,F,PValue,FDR
ENSG00000129810,0.4396734453862666,-0.01136067124528638,1.473040716172148,-0.94293664751457,7.69972198275569,1.2092848049009718e-4,0.03099242578177586
ENSG00000132911,0.03870308509673913,-0.21828201156600488,1.2567748162621253,-0.26123130504933384,7.668581184040742,1.2534337849674722e-4,0.03155856030732158
ENSG00000218596,1.0377497092628507,0.3593348868741357,1.7415187215287238,-1.5550225893252838,7.665718275664075,1.257574110457379e-4,0.03155856030732158
ENSG00000159712,0.7911783474954143,0.670528207868706,1.3517643451870465,2.9457812930785807,7.634998670709,1.3028870774495286e-4,0.03235861091014082
ENSG00000228446,0.6095405388256905,0.20625924647550833,1.414872758809363,-0.6039163626762662,7.624235959152571,1.3191530656755877e-4,0.03242828214815366
ENSG00000269653,0.36834615110696123,0.14174352893595343,0.9931399945007955,-0.18923382429008623,7.5863208749525555,1.378121128114881e-4,0.03326703290607521
ENSG00000269028,0.47619448038282874,0.9544075316712112,1.601900458348905,3.9208783317696723,7.5845810891916035,1.3808904946276704e-4,0.03326703290607521
ENSG00000256315,0.7497676815993826,0.6944623969051558,1.8051751117859733,-1.3672912092500902,7.575622559795174,1.3952405398969415e-4,0.03327994044223487
ENSG00000260600,0.6841147430050234,0.6165767523036557,1.7965060840873759,-1.3360376090762973,7.556146071386632,1.4269648437258972e-4,0.0333414319095626
ENSG00000218428,0.6098593346519008,0.4694984550766799,1.5016159183624052,-2.0019519854404724,7.55514681750059,1.4286121519045463e-4,0.0333414319095626
ENSG00000267892,1.0267002530897635,0.6838962327196686,2.0812505449269443,-1.0934141223008929,7.5368863084762925,1.4590587031707272e-4,0.0333414319095626
ENSG00000152527,0.19533327774806242,-0.2144337134470151,0.526359515893182,3.018173248316546,7.529744223937835,1.4711460434029268e-4,0.0333414319095626
ENSG00000235012,0.10163284629846779,-0.1334708766183178,1.1459835348303844,-0.8291210880025598,7.521089244378652,1.4859305816731686e-4,0.0333414319095626
ENSG00000168404,0.09509957547526465,0.1227368761802939,1.4476771743303714,2.1801835105922103,7.519438171498165,1.488768103079223e-4,0.0333414319095626
ENSG00000244609,0.3858825212716936,-0.16151370330655804,1.19823601315725,-1.822481301984015,7.515998608719548,1.4946970429757008e-4,0.0333414319095626
ENSG00000182873,0.9270297274375302,0.01302928025983352,0.507594057863488,3.2440186999526537,7.47657789420711,1.5643903735031137e-4,0.03457589769547111
ENSG00000262902,-1.6414595023424405,-1.0219505267026605,0.5696854229828787,2.2980536225327532,7.461558521925877,1.5918063964713209e-4,0.03486200717944599
ENSG00000251203,0.4132601118804881,0.26180765880991436,1.486012635377144,-1.6192982890843646,7.452020014674952,1.6094713043408138e-4,0.03493132720078788
ENSG00000229458,1.0263892131805668,0.503834591677142,1.8582777541061728,-1.5725788672060022,7.435201797146933,1.6411056911968917e-4,0.035299890363057425
ENSG00000230189,0.31039776762804683,-0.04939385930897923,0.6354831864674981,0.5247162541104365,7.412118673075121,1.685557858800372e-4,0.03593519856315023
ENSG00000236953,0.5414189766325169,0.09024955182290634,1.2802513823592339,-0.9771122434704336,7.378367383348789,1.752771554435128e-4,0.036753827144679764
ENSG00000245149,0.42377245321503443,-0.1794770058587701,0.43841546728433156,1.9731974974412327,7.3729944532979355,1.7637205296979557e-4,0.036753827144679764
ENSG00000257604,1.8715102163769273,0.212581536318024,1.2897374575246767,-1.648496118704399,7.364338515020236,1.7815062994253452e-4,0.036753827144679764
ENSG00000233559,0.7605670242472441,0.38183577488918113,1.528119087233153,1.1819875888883677,7.362657722785409,1.7849810202679557e-4,0.036753827144679764
ENSG00000116039,0.7100346437532963,0.45159928365792945,0.9520296934627079,-0.36229880264286857,7.34873962301232,1.814020519153523e-4,0.037035227395701295
ENSG00000246477,0.5897281537167903,0.18019724534458179,0.8729377676682157,-0.031075961307179333,7.332818984016269,1.8478286663165623e-4,0.037408437311119584
ENSG00000256304,0.9891120620861359,0.504131381006076,1.5019099695601466,1.2876408598580769,7.325028391951955,1.864605391851464e-4,0.03743350707924468
ENSG00000139351,0.5756873667660162,0.07289899751580577,0.9498265941436489,1.8781452312126243,7.306155854837785,1.9058924718397326e-4,0.037712202609118305
ENSG00000233264,0.8199813498259104,0.2995524723502998,1.5101661367302428,0.216090356244819,7.303492168543947,1.9117942616427933e-4,0.037712202609118305
ENSG00000229359,0.9631933137440055,0.4283041030330765,1.9590644431588862,-1.6036237992371905,7.297360934334205,1.9254497201949073e-4,0.037712202609118305
ENSG00000204832,0.5466450804893801,0.39639035614966084,1.439568360550292,-1.2740836403379274,7.274043241088713,1.978296138683183e-4,0.03843478409436819
ENSG00000270210,0.6448511167385883,0.1702170253247467,1.4374676830127155,-1.4344044521565664,7.26003622488559,2.0107487690304983e-4,0.03855239249378443
ENSG00000266467,1.0022372654805731,0.6468662040215614,1.8401809544336871,-0.4114848084861278,7.25763971686365,2.016355258900352e-4,0.03855239249378443
ENSG00000259946,0.8358157743738398,0.2474082684224466,1.2702930962701027,0.009800184380471949,7.24455466912702,2.047248847768543e-4,0.038827969942758785
ENSG00000255438,0.6295642622402549,-0.010399253923078252,0.9093987760484517,-1.6859305019319444,7.222310156499085,2.1008780624433984e-4,0.038827969942758785
ENSG00000229956,0.5005414680286718,0.12359477265561096,1.1200711791951685,0.36980576672036747,7.208133806232531,2.1357998359900466e-4,0.038827969942758785
ENSG00000268852,0.4353164263814905,0.20877269660690823,1.0002784332295045,0.09624267323687394,7.1993065016077,2.1578428482961959e-4,0.038827969942758785
ENSG00000207497,1.519462253926484,0.8872332913828662,1.8787005748887213,-0.7546859560378747,7.198321120975651,2.1603178076931223e-4,0.038827969942758785
ENSG00000229492,0.7901001369379731,0.4875714759235089,1.4568581500874498,-0.04231023556020516,7.195007733906735,2.1686611861059836e-4,0.038827969942758785
ENSG00000237161,0.37262778937477636,0.03192024812264306,1.0834405592658716,0.45136208959014495,7.194568129683517,2.1697706073775202e-4,0.038827969942758785
ENSG00000271959,1.256771776095119,-0.14473152039632345,1.1807319848695559,-0.2000794087351623,7.194190907092782,2.170723057824075e-4,0.038827969942758785
ENSG00000225217,-2.1533619356121965,-1.4717244153145252,-1.261859802604279,1.4090858995326598,7.192173789104874,2.1758233125534167e-4,0.038827969942758785
ENSG00000244879,0.3170332261251499,0.1693390240236765,0.7040855763945639,3.300009815189155,7.1826447167868315,2.2000828791362575e-4,0.038972203412699684
ENSG00000196593,0.9134988369924097,-0.4597467992078263,0.5349593689243848,-1.310919635667704,7.1542393205417785,2.2740452259998012e-4,0.03916670446978011
ENSG00000259358,0.8607192884661797,0.782122103773648,1.6637790256303155,0.35244687242757705,7.151736145702361,2.2806831840947226e-4,0.03916670446978011
ENSG00000236498,0.18211903800860116,0.12130447528625601,1.4227265578889325,-1.00799814893244,7.149526025102311,2.28656041044094e-4,0.03916670446978011
ENSG00000259232,0.7967669598471949,0.27359155244427413,1.2488086780279168,-1.835821658908843,7.146636489598696,2.2942676212258213e-4,0.03916670446978011
ENSG00000248587,-0.02485056740588203,-0.5097720927552952,0.43073125225019226,0.3746398460443707,7.146004310562573,2.2959573446536228e-4,0.03916670446978011
ENSG00000166432,0.35838088145963465,0.019198229283300713,0.6254324323916418,5.113457161155753,7.141285597012804,2.3086098687097981e-4,0.03916670446978011
ENSG00000203589,0.716496159068319,0.3711531202316805,1.4180494247504505,-0.20522505197948018,7.132160705408253,2.3332786040837914e-4,0.03930840199369414
ENSG00000267222,0.8529486651957544,0.7281564850299294,1.6525165520985627,0.27900927299453426,7.109408486251649,2.3959634844494067e-4,0.039502397407661635
ENSG00000249012,0.6223074495333547,0.07265634281300386,1.1333771321651962,-1.7216140135894278,7.104400724454756,2.4099890535565438e-4,0.039502397407661635
ENSG00000271993,0.21328068366747516,-0.04444752536551817,0.8837903321238282,-0.6746997490793359,7.104159407851275,2.4106670316908512e-4,0.039502397407661635
ENSG00000227638,0.3558856977354487,-0.36907498207710965,0.6197820280120647,-0.5429016662321252,7.091648377364081,2.4460839894855025e-4,0.039502397407661635
ENSG00000256391,1.1255816634651747,0.2859357842193508,1.5839848404521324,-0.5657166591188814,7.088467855316058,2.455171737529596e-4,0.039502397407661635
ENSG00000261056,0.7230766713768125,0.38602330230735016,1.3716486030098736,1.19059963080291,7.080164174924884,2.479060284188172e-4,0.039502397407661635
ENSG00000266538,0.8716049794030004,0.25112650175656975,1.2388182665662733,0.2845450567051653,7.079928092431354,2.479742909188427e-4,0.039502397407661635
ENSG00000250045,0.7510781441236388,0.187427159447548,1.0334807429126425,-0.100507906958587,7.076022881985893,2.491062499528427e-4,0.039502397407661635
ENSG00000250608,0.5005296478744153,0.23469717488251407,0.9592411174906472,-0.5067778461065949,7.072146762087442,2.5023497798993985e-4,0.039502397407661635
ENSG00000125245,0.7279126281106423,0.43136124803737247,1.3654222019483415,-0.965938938084201,7.065051892360151,2.523145108306248e-4,0.039502397407661635
ENSG00000271207,0.17969737783321793,0.17986129705048284,1.0428681254444496,-1.6475967546829982,7.055842254055817,2.5504015218640226e-4,0.039502397407661635
ENSG00000251451,0.5814549247696447,-0.2723257207161375,1.065407002124605,-1.9945269496876694,7.053534672080623,2.557277764125947e-4,0.039502397407661635
ENSG00000237978,0.4898629493894063,0.1161312558528205,1.068983838493441,-1.3300227353153995,7.052069402274787,2.561653836859778e-4,0.039502397407661635
ENSG00000150275,0.11405579045163335,-0.29885299917653324,0.37396515088361815,2.7948078499220026,7.047831280075969,2.574354071231114e-4,0.039502397407661635
ENSG00000233674,0.7340854725608241,0.11254614058407594,1.0699294848603498,-0.7677065616400952,7.02219756702162,2.65254776816275e-4,0.040425438325631495
ENSG00000257384,0.351612498513176,0.28791805670817433,1.3228398156337082,-1.6780796425129558,7.0172009609131125,2.6680688613072963e-4,0.040425438325631495
ENSG00000175106,0.3525720863931996,-0.007856418657390505,0.5472602922688766,1.6353860574280021,7.007569378304005,2.698249045042737e-4,0.04046853495132458
ENSG00000225399,0.6584781265068254,0.6962512488698697,1.4035978311885309,-1.107373559471728,7.005585138636787,2.7045096206729723e-4,0.04046853495132458
ENSG00000238763,0.9986085388859995,0.6482173445343807,2.1079504456593408,-1.2164130677123624,6.996996853404454,2.731777894238018e-4,0.040624235339560555
ENSG00000232587,0.7888647146299413,0.3237247012230355,0.9693327142819669,0.2593246269837328,6.989615551629542,2.7554374521594576e-4,0.04072468936194693
ENSG00000271105,-0.024984273498018933,-0.27702900572879763,0.44362736888652005,-0.2309186057310163,6.9674928523746615,2.827605018019814e-4,0.04153648322507033
ENSG00000260447,0.20483273276881833,-0.07304490984643966,0.8448661440153469,-2.0645918950060267,6.9543777026817954,2.8712939538000695e-4,0.04192263190363483
ENSG00000173391,-0.7949198250478895,-0.7364759644098664,-1.027441564118739,2.2934470901392974,6.946773089860477,2.896940334187117e-4,0.04204228288608544
ENSG00000263370,0.4818851624304988,0.21723380550553822,1.2649196242064908,-1.1513602061119614,6.93589013106737,2.9340490062623763e-4,0.04213005178644669
ENSG00000261529,1.3392922993731344,0.5880846206310697,1.6895725932569092,3.9136217981749297,6.934750193870926,2.937963845470526e-4,0.04213005178644669
ENSG00000238864,1.1026855993963003,0.9769140820333604,1.9869683618319463,-0.973414419313583,6.899072578423375,3.063214703185264e-4,0.04347147074741403
ENSG00000259915,0.3603723085364158,-0.2552767612358877,0.8750159954751441,-1.3974618464583461,6.897851079846449,3.0675978693538603e-4,0.04347147074741403
ENSG00000260578,0.14320770583204517,-0.18428430393964704,0.5196326754147511,0.33085076323396206,6.891837793381882,3.0892688871329545e-4,0.04352255950872515
ENSG00000201289,1.274838931847846,0.48951887589908516,1.7432355934863626,-0.4086972126290337,6.871627110922161,3.1632537726552546e-4,0.044194467202793686
ENSG00000232158,1.1264006428174393,0.3613429849319519,1.6475016112276546,0.15326339902171668,6.868825459486293,3.1736510838418114e-4,0.044194467202793686
ENSG00000273274,0.06703341875043956,-0.275444685799403,0.4859433175411509,1.4476332746622083,6.863834209180356,3.1922605437108124e-4,0.044198131470423674
ENSG00000260990,0.6734827502844485,0.05558936388728684,1.1003666314752876,-1.3989595585309187,6.857681318983007,3.2153539830905736e-4,0.044263481603791434
ENSG00000267025,0.4749669667812366,0.28114481853758333,1.0508430437373113,0.1161686848930258,6.850320552418143,3.243204380657473e-4,0.0443932026900109
ENSG00000230358,0.2650812143211355,-0.22251456859921007,0.5238342278639537,0.2847999684066254,6.831397146311969,3.3159357039699166e-4,0.044928211441445876
ENSG00000271204,0.5414695440201607,0.1526422605805287,1.2983068113008576,1.1442668874358752,6.8260044427336775,3.3369646713566004e-4,0.044928211441445876
ENSG00000267708,0.4696398220779409,-0.20553345904997966,0.71580287611537885,0.5292667171800916,6.825678947056513,3.338238283184098e-4,0.044928211441445876
ENSG00000235244,0.5415100039220743,0.06415878186630855,1.0674114332911568,2.3335191760408085,6.820441435592878,3.3587999660613776e-4,0.044953805545769256
ENSG00000230793,0.8759755613157958,0.5712153669493834,1.4820863615234252,0.7991909057003456,6.810165028003471,3.3995188933948325e-4,0.04518542678650982
ENSG00000232855,-0.23421045734079177,-0.6536112358516023,0.4909533560520632,-1.4887298359658963,6.806635888102779,3.413618228859237e-4,0.04518542678650982
ENSG00000268172,0.30907813234051873,-0.22564742608455315,0.7426789582731926,1.3383484671857588,6.797103085144042,3.4520010950764074e-4,0.045443802394254496
ENSG00000214511,0.5640593074957966,0.32486081573986747,1.415805418757955,-1.6294455714552787,6.78917166098143,3.484270703853957e-4,0.04561932909051396
ENSG00000241170,0.4064803247152175,0.1814777797657616,0.9814738356059347,0.7610412672054127,6.77877889720294,3.5270196039448987e-4,0.04592942123169543
ENSG00000134744,0.18949941752218516,0.005759183645800072,0.46761654964310256,5.21956378064483,6.771804834506961,3.5560051150196955e-4,0.04605791356233306
